69
idx	RT	PRT	ST	amb_id
68	1279.25	5117.02	600.00	21
67	678.16	678.16	600.00	13
66	1700.39	8301.56	600.00	8
65	958.65	958.65	600.00	1
64	592.27	592.27	600.00	20
63	211.63	211.63	600.00	11
62	373.08	1492.32	1295.39	10
61	147.37	2089.46	600.00	2
60	278.78	2615.11	600.00	4
59	880.58	5022.32	600.00	6
28	773.11	3092.45	1577.04	10
25	463.68	463.68	600.00	21
26	706.36	706.36	600.00	13
24	125.44	1625.44	600.00	2
23	1074.95	4299.82	600.00	3
22	218.59	874.35	600.00	15
21	416.85	1667.41	1591.84	12
20	300.42	300.42	2449.96	6
19	565.80	3763.19	600.00	8
18	444.04	1776.14	600.00	11
17	2020.66	8082.64	1614.47	4
16	924.03	2424.03	600.00	14
15	432.98	1731.91	600.00	21
12	387.70	1550.82	2819.93	18
14	1142.64	4570.56	1206.81	0
29	29.31	29.31	600.00	9
0	1347.92	1347.92	600.00	11
13	1245.39	1245.39	600.00	5
1	727.05	2227.05	600.00	8
2	1809.51	1809.51	600.00	13
3	367.17	1468.68	600.00	21
4	1596.29	1596.29	1540.69	20
5	519.14	2019.14	600.00	18
6	771.83	771.83	600.00	19
7	1459.43	5837.72	600.00	1
8	367.27	367.27	600.00	3
9	1513.29	6053.17	600.00	17
10	752.92	752.92	600.00	15
11	2323.32	2323.32	600.00	16
27	724.08	724.08	600.00	11
30	777.82	3111.27	600.00	1
31	726.27	2905.06	600.00	19
32	761.36	761.36	600.00	5
33	1571.44	1571.44	600.00	15
34	689.34	4257.34	600.00	20
35	645.13	645.13	600.00	21
36	229.64	918.58	600.00	17
37	102.67	1910.69	600.00	8
38	117.15	117.15	600.00	7
39	250.81	250.81	1387.33	14
40	94.04	94.04	600.00	3
41	261.21	261.21	600.00	13
42	812.72	812.72	600.00	11
43	174.27	697.07	600.00	5
44	149.03	149.03	600.00	2
45	564.26	3757.05	600.00	18
46	803.34	803.34	600.00	12
47	819.58	819.58	600.00	1
48	461.14	1844.57	600.00	19
49	1005.92	1005.92	600.00	3
50	920.97	920.97	600.00	17
51	616.81	616.81	600.00	16
52	494.23	494.23	600.00	21
53	430.65	3222.59	600.00	8
54	884.95	3539.79	600.00	7
55	439.99	1759.97	600.00	13
56	382.02	1528.06	1513.94	0
57	1019.04	4076.18	600.00	5
58	3209.57	3209.57	600.00	15
