69
idx	RT	PRT	ST	amb_id
68	777.86	3111.44	600.00	1
67	1377.10	1377.10	600.00	17
66	399.86	3099.43	600.00	16
65	2642.83	2642.83	600.00	15
64	500.32	500.32	600.00	2
63	267.94	267.94	600.00	21
62	71.47	285.89	1295.39	12
61	168.79	675.17	600.00	13
60	487.11	1948.45	600.00	3
59	508.05	3532.20	600.00	6
27	510.88	510.88	600.00	21
26	1202.90	1202.90	600.00	15
25	1133.97	1133.97	600.00	19
24	221.35	221.35	600.00	13
18	852.85	3411.41	600.00	11
23	1045.59	4182.35	600.00	5
22	241.21	964.84	600.00	3
21	124.67	498.70	1591.84	10
20	300.42	300.42	2449.96	16
19	565.80	3763.19	600.00	18
17	1966.57	7866.29	1614.47	14
16	609.62	2109.62	600.00	20
15	432.98	1731.91	600.00	1
12	387.70	1550.82	2819.93	8
14	1510.66	6042.62	1206.81	12
29	29.31	29.31	600.00	9
0	2176.25	2176.25	600.00	15
13	330.61	330.61	600.00	11
1	727.05	2227.05	600.00	18
2	1714.58	3214.58	600.00	4
3	367.17	1468.68	600.00	1
4	1716.79	1716.79	1540.69	2
5	519.14	2019.14	600.00	8
6	519.18	2019.18	600.00	14
7	1459.43	5837.72	600.00	21
8	808.49	808.49	600.00	5
9	1513.29	6053.17	600.00	17
10	313.58	313.58	600.00	13
11	1634.52	1634.52	600.00	0
28	756.31	3025.22	1577.04	20
30	1012.78	4051.14	600.00	17
31	572.32	2289.28	600.00	1
32	366.51	1866.51	600.00	0
33	337.36	337.36	600.00	11
34	776.45	4605.81	600.00	2
35	1375.96	1375.96	600.00	3
36	593.52	2374.07	600.00	7
37	102.67	1910.69	600.00	18
38	825.43	2325.43	600.00	6
39	631.04	631.04	1387.33	10
40	138.62	138.62	600.00	19
41	755.83	755.83	600.00	15
42	310.21	310.21	600.00	11
43	871.10	3484.41	600.00	21
44	378.88	378.88	600.00	4
45	564.26	3757.05	600.00	8
46	69.20	69.20	600.00	12
47	619.01	619.01	600.00	17
48	47.71	190.83	600.00	13
49	1084.27	1084.27	600.00	1
50	533.80	2033.80	600.00	16
51	1602.14	1602.14	600.00	14
52	980.47	980.47	600.00	19
53	430.65	3222.59	600.00	18
54	1061.90	4247.59	600.00	7
55	703.49	2813.96	600.00	5
56	382.02	1528.06	1513.94	0
57	804.78	3219.13	600.00	11
58	4511.27	4511.27	600.00	9
