69
idx	RT	PRT	ST	amb_id
68	2349.32	10897.28	600.00	14
67	714.87	714.87	600.00	21
66	2239.79	8959.17	600.00	13
65	2029.70	3529.70	600.00	4
64	849.33	849.33	600.00	20
63	2698.17	2698.17	600.00	1
62	263.32	1053.27	1295.39	8
61	699.65	2798.61	600.00	7
60	1248.20	6492.82	600.00	18
59	3949.47	17297.86	600.00	12
28	299.66	1198.64	1577.04	0
27	1546.50	1546.50	600.00	13
26	1388.17	1388.17	600.00	21
25	3938.24	3938.24	600.00	17
24	1763.82	1763.82	600.00	23
23	925.83	5203.34	600.00	22
22	241.21	964.84	600.00	3
21	416.85	1667.41	1591.84	12
20	3856.58	9856.58	2449.96	19
19	4600.87	18403.48	600.00	5
18	1203.47	6313.88	600.00	2
17	1520.10	6080.41	1614.47	10
16	924.03	2424.03	600.00	4
15	484.67	3438.68	600.00	0
14	963.30	9853.19	1206.81	11
13	1062.30	2562.30	600.00	14
0	2033.43	2033.43	600.00	23
1	4276.71	4276.71	600.00	1
2	1697.32	3197.32	600.00	22
3	367.17	1468.68	600.00	11
4	1596.29	1596.29	1540.69	20
5	1300.18	1300.18	600.00	17
6	771.83	771.83	600.00	19
7	1459.43	5837.72	600.00	21
8	4730.17	6230.17	600.00	18
9	1513.29	6053.17	600.00	7
10	4792.45	6292.45	600.00	8
11	2323.32	2323.32	600.00	16
12	965.57	3862.30	2819.93	6
29	2537.86	2537.86	600.00	7
30	1582.70	6330.81	600.00	15
31	726.27	2905.06	600.00	9
32	856.50	2356.50	600.00	14
33	829.83	2329.83	600.00	4
34	689.34	4257.34	600.00	20
35	363.73	363.73	600.00	11
36	1108.46	5933.83	600.00	16
37	3586.93	15847.70	600.00	2
38	2817.71	4317.71	600.00	22
39	275.45	275.45	1387.33	12
40	764.03	764.03	600.00	3
41	578.99	578.99	600.00	9
42	1196.39	1196.39	600.00	21
43	377.04	3008.14	600.00	0
44	1422.83	1422.83	600.00	14
45	789.95	3159.81	600.00	1
46	694.64	694.64	600.00	4
47	634.15	2134.15	600.00	20
48	81.23	324.93	600.00	23
49	628.78	628.78	600.00	13
50	2679.54	4179.54	600.00	10
51	2262.77	8262.77	600.00	11
52	3561.23	5061.23	600.00	6
53	3183.95	12735.78	600.00	15
54	1535.37	7641.48	600.00	16
55	1389.04	7056.17	600.00	0
56	810.60	9242.41	1513.94	9
57	2681.67	10726.66	600.00	23
58	4114.96	4114.96	600.00	3
