69
idx	RT	PRT	ST	amb_id
68	206.75	827.02	600.00	1
67	281.45	281.45	600.00	7
66	692.34	4269.37	600.00	18
65	766.02	766.02	600.00	11
64	517.30	517.30	600.00	12
63	113.98	113.98	600.00	15
62	151.25	604.98	1295.39	14
53	1239.25	4957.01	600.00	17
61	123.85	1995.41	600.00	4
60	172.78	691.12	600.00	25
28	435.89	1743.56	1577.04	22
26	1153.68	1153.68	600.00	3
25	497.01	497.01	600.00	23
24	750.97	750.97	600.00	19
23	481.02	1924.08	600.00	15
22	645.09	2580.37	600.00	5
21	416.85	1667.41	1591.84	12
20	300.42	300.42	2449.96	16
19	516.07	3564.28	600.00	8
18	419.75	1679.01	600.00	11
17	1520.10	6080.41	1614.47	20
16	1088.36	1088.36	600.00	25
15	942.90	3771.62	600.00	13
14	1142.64	4570.56	1206.81	10
13	836.26	2336.26	600.00	22
29	289.73	1789.73	600.00	24
0	2033.43	2033.43	600.00	3
59	733.56	4434.23	600.00	10
1	930.55	2430.55	600.00	6
2	1936.79	1936.79	600.00	9
3	367.17	1468.68	600.00	11
4	1525.61	1525.61	1540.69	14
5	519.14	2019.14	600.00	8
6	680.74	680.74	600.00	15
7	1459.43	5837.72	600.00	1
8	367.27	367.27	600.00	13
9	1651.43	6605.74	600.00	21
10	313.58	313.58	600.00	23
11	2323.32	2323.32	600.00	26
12	373.63	1494.52	2819.93	18
27	699.80	699.80	600.00	11
30	570.08	2280.31	600.00	9
31	51.82	1707.30	600.00	2
32	2096.31	2096.31	600.00	7
33	560.01	560.01	600.00	13
34	1046.23	4184.93	600.00	25
35	542.41	542.41	600.00	15
36	130.48	521.92	600.00	1
37	1041.52	4166.08	600.00	27
38	497.85	497.85	600.00	21
39	155.14	155.14	1387.33	12
40	292.83	292.83	600.00	19
41	734.45	734.45	600.00	23
42	775.19	775.19	600.00	11
43	120.12	480.50	600.00	13
44	518.16	518.16	600.00	14
45	629.55	2518.18	600.00	17
46	1014.67	1014.67	600.00	6
47	912.95	912.95	600.00	5
48	339.34	2857.35	600.00	4
49	475.84	475.84	600.00	15
50	739.77	739.77	600.00	21
51	276.27	276.27	600.00	16
52	520.42	520.42	600.00	13
55	300.73	2702.91	600.00	0
56	185.05	740.20	1513.94	22
57	382.44	1529.74	600.00	1
58	1635.54	1635.54	600.00	9
54	353.30	1413.21	600.00	27
