69
idx	RT	PRT	ST	amb_id
68	689.53	2758.11	600.00	7
67	798.13	798.13	600.00	15
66	385.14	3040.57	600.00	2
65	281.22	281.22	600.00	1
64	695.61	695.61	600.00	12
63	200.26	200.26	600.00	21
62	112.31	449.25	1295.39	0
61	219.52	878.10	600.00	5
60	555.76	2223.03	600.00	13
59	880.58	5022.32	600.00	6
28	299.24	1196.95	1577.04	10
27	360.74	360.74	600.00	23
26	795.26	795.26	600.00	9
25	349.91	349.91	600.00	3
24	663.10	663.10	600.00	5
23	381.46	1525.82	600.00	1
22	41.58	166.32	600.00	19
21	416.85	1667.41	1591.84	12
20	513.16	513.16	2449.96	8
19	362.34	2949.35	600.00	16
18	674.00	2696.02	600.00	13
17	1867.06	7468.22	1614.47	22
16	1088.36	1088.36	600.00	15
15	484.67	3438.68	600.00	10
14	1733.10	6932.38	1206.81	4
13	500.00	2000.00	600.00	0
0	2033.43	2033.43	600.00	23
1	930.55	2430.55	600.00	16
2	1936.79	1936.79	600.00	9
3	615.64	3962.56	600.00	20
4	1525.61	1525.61	1540.69	14
5	519.14	2019.14	600.00	8
6	241.74	241.74	600.00	13
7	1459.43	5837.72	600.00	11
8	897.18	897.18	600.00	19
9	1651.43	6605.74	600.00	21
10	313.58	313.58	600.00	3
11	1952.45	1952.45	600.00	2
12	373.63	1494.52	2819.93	18
29	2582.96	2582.96	600.00	11
31	140.70	562.78	600.00	19
30	702.80	2811.21	600.00	13
32	892.71	892.71	600.00	21
33	537.12	537.12	600.00	1
34	685.78	4243.12	600.00	14
35	128.18	128.18	600.00	23
36	593.52	2374.07	600.00	7
37	1041.52	4166.08	600.00	17
38	601.26	2101.26	600.00	16
39	275.45	275.45	1387.33	12
40	978.01	978.01	600.00	13
41	293.88	293.88	600.00	19
42	378.11	378.11	600.00	3
43	50.89	203.56	600.00	1
44	672.88	672.88	600.00	0
45	193.70	2274.81	600.00	18
46	495.57	495.57	600.00	10
47	751.25	751.25	600.00	15
48	259.61	1038.44	600.00	5
49	342.54	342.54	600.00	21
50	335.25	1835.25	600.00	2
51	270.64	270.64	600.00	8
55	296.18	1184.73	600.00	23
56	548.37	2193.48	1513.94	22
57	13.12	1552.48	600.00	4
52	721.35	721.35	600.00	3
58	1699.51	1699.51	600.00	9
53	568.99	2275.94	600.00	17
54	600.72	3902.88	600.00	18
