69
idx	RT	PRT	ST	amb_id
66	3783.01	15132.03	600.00	7
53	1953.73	7814.94	600.00	5
50	4209.23	5709.23	600.00	0
65	3518.69	5018.69	600.00	10
58	2176.45	3676.45	600.00	6
67	1297.51	1297.51	600.00	9
68	726.02	2904.08	600.00	3
51	1490.58	7490.58	600.00	1
63	1411.54	2911.54	600.00	2
64	463.08	6463.08	600.00	11
26	1273.32	2773.32	600.00	4
22	1707.52	8330.07	600.00	12
28	623.90	8495.60	1577.04	11
25	539.55	2039.55	600.00	2
23	1734.47	6937.87	600.00	7
27	657.40	2157.40	600.00	10
21	1049.45	10197.79	1591.84	9
20	854.10	854.10	2449.96	6
19	4600.87	18403.48	600.00	5
18	457.69	1830.77	600.00	11
17	130.40	6521.59	1614.47	1
16	942.51	942.51	600.00	3
15	868.83	4975.33	600.00	12
14	815.52	3262.10	1206.81	0
13	836.26	2336.26	600.00	2
0	1347.92	1347.92	600.00	1
59	610.50	3942.01	600.00	6
30	978.35	3913.39	600.00	3
1	727.05	2227.05	600.00	8
60	559.64	3738.57	600.00	0
2	1199.50	1199.50	600.00	11
61	279.35	1117.38	600.00	9
3	615.64	3962.56	600.00	0
62	588.32	2353.28	1295.39	12
4	1525.61	1525.61	1540.69	4
5	933.67	2433.67	600.00	6
6	91.72	1591.72	600.00	2
7	1611.97	7947.89	600.00	10
8	179.33	1679.33	600.00	12
9	1513.29	6053.17	600.00	7
10	313.58	313.58	600.00	3
11	2099.27	8099.27	600.00	13
12	338.81	1355.25	2819.93	8
32	516.14	516.14	600.00	1
33	477.21	1977.21	600.00	0
34	727.63	2910.50	600.00	13
31	1228.49	6413.95	600.00	2
35	416.53	1916.53	600.00	10
36	2036.23	8144.93	600.00	1
37	588.19	3852.76	600.00	8
40	1007.94	2507.94	600.00	0
41	824.39	2324.39	600.00	4
24	2223.20	2223.20	600.00	9
39	749.81	749.81	1387.33	12
43	628.04	2512.15	600.00	3
42	880.82	880.82	600.00	7
29	3522.37	5022.37	600.00	10
44	225.44	225.44	600.00	2
47	656.74	656.74	600.00	13
46	799.49	6799.49	600.00	11
45	746.76	4487.05	600.00	8
38	1334.92	2834.92	600.00	6
48	534.41	2137.64	600.00	9
55	272.79	2591.16	600.00	2
49	1032.43	1032.43	600.00	3
56	1056.01	4224.03	1513.94	4
52	1224.06	1224.06	600.00	7
57	1204.40	4817.59	600.00	13
54	1153.78	6115.12	600.00	8
