69
idx	RT	PRT	ST	amb_id
68	557.59	2230.37	600.00	17
67	357.95	357.95	600.00	13
66	692.34	4269.37	600.00	26
65	401.22	401.22	600.00	29
64	637.34	637.34	600.00	18
63	36.80	36.80	600.00	25
62	158.97	635.87	1295.39	10
61	90.71	362.85	600.00	19
60	576.31	2305.23	600.00	11
59	502.05	2008.22	600.00	27
28	298.39	1193.56	1577.04	0
27	508.96	508.96	600.00	1
26	1125.63	1125.63	600.00	21
25	1133.97	1133.97	600.00	19
24	750.97	750.97	600.00	9
23	1273.82	5095.29	600.00	5
22	41.58	166.32	600.00	23
21	416.85	1667.41	1591.84	22
20	300.42	300.42	2449.96	6
19	464.39	3357.55	600.00	18
18	464.08	1856.30	600.00	11
17	1867.06	7468.22	1614.47	12
16	1088.36	1088.36	600.00	25
15	484.67	3438.68	600.00	0
14	1142.64	4570.56	1206.81	10
13	1024.23	1024.23	600.00	3
0	1347.92	1347.92	600.00	11
1	727.05	2227.05	600.00	8
2	1936.79	1936.79	600.00	29
3	367.17	1468.68	600.00	21
4	1525.61	1525.61	1540.69	24
5	519.14	2019.14	600.00	18
6	680.74	680.74	600.00	5
7	1459.43	5837.72	600.00	1
8	367.27	367.27	600.00	23
9	1513.29	6053.17	600.00	7
10	313.58	313.58	600.00	13
11	1952.45	1952.45	600.00	2
12	373.63	1494.52	2819.93	28
29	95.64	95.64	600.00	15
30	406.42	1625.67	600.00	13
31	108.08	432.33	600.00	23
32	599.18	599.18	600.00	3
33	289.32	289.32	600.00	11
34	718.74	2874.97	600.00	25
35	1270.87	1270.87	600.00	23
36	323.69	1294.76	600.00	29
37	1041.52	4166.08	600.00	27
38	117.15	117.15	600.00	17
39	248.94	248.94	1387.33	14
40	292.83	292.83	600.00	9
41	1380.24	1380.24	600.00	13
42	155.23	155.23	600.00	3
43	388.08	1552.34	600.00	11
44	581.71	581.71	600.00	10
45	688.95	2755.80	600.00	7
46	442.68	442.68	600.00	20
47	315.93	315.93	600.00	5
48	259.61	1038.44	600.00	19
49	471.95	471.95	600.00	25
50	1533.63	1533.63	600.00	15
51	635.92	635.92	600.00	24
53	886.28	5045.12	600.00	16
54	719.37	4377.47	600.00	28
55	342.76	1371.03	600.00	9
56	136.19	544.74	1513.94	8
57	201.48	805.91	600.00	29
58	2840.50	2840.50	600.00	3
52	257.98	257.98	600.00	23
