69
idx	RT	PRT	ST	amb_id
68	1494.02	5976.06	600.00	5
67	823.73	823.73	600.00	11
66	503.93	3515.74	600.00	6
64	3712.13	3712.13	600.00	16
65	1714.87	3214.87	600.00	8
63	301.93	301.93	600.00	15
62	435.65	7742.60	1295.39	17
61	168.79	675.17	600.00	13
60	522.36	3589.44	600.00	14
59	2557.03	10228.12	600.00	1
27	737.74	737.74	600.00	1
28	1035.23	10140.91	1577.04	7
26	838.59	838.59	600.00	11
25	2981.01	2981.01	600.00	17
24	221.35	221.35	600.00	13
23	945.75	5283.00	600.00	14
22	241.21	964.84	600.00	3
21	471.73	1886.92	1591.84	2
20	496.18	496.18	2449.96	6
19	148.36	2093.45	600.00	16
18	457.69	1830.77	600.00	1
17	2020.66	8082.64	1614.47	4
16	356.04	356.04	600.00	11
15	1375.07	5500.28	600.00	5
14	1142.64	4570.56	1206.81	10
13	1245.39	1245.39	600.00	15
0	2015.68	3515.68	600.00	14
1	930.55	2430.55	600.00	6
2	1199.50	1199.50	600.00	1
3	367.17	1468.68	600.00	11
4	1596.29	1596.29	1540.69	0
5	933.67	2433.67	600.00	16
6	91.72	1591.72	600.00	2
7	1896.79	7587.15	600.00	7
8	179.33	1679.33	600.00	12
9	2494.14	9976.57	600.00	9
10	506.70	2006.70	600.00	2
12	373.63	1494.52	2819.93	8
11	2517.62	2517.62	600.00	12
29	989.93	989.93	600.00	3
30	1141.47	4565.87	600.00	15
31	426.28	1705.12	600.00	13
34	689.34	4257.34	600.00	0
33	804.32	2304.32	600.00	10
36	1043.21	4172.85	600.00	9
32	1342.40	2842.40	600.00	14
37	1071.98	5787.92	600.00	16
35	496.86	496.86	600.00	1
38	3393.70	4893.70	600.00	2
39	215.26	6215.26	1387.33	13
40	322.14	322.14	600.00	5
41	456.15	456.15	600.00	11
44	1154.28	1154.28	600.00	12
42	831.32	831.32	600.00	1
43	296.35	2685.40	600.00	10
45	564.26	3757.05	600.00	8
46	1148.42	1148.42	600.00	0
47	734.31	734.31	600.00	15
48	47.71	190.83	600.00	3
49	373.70	1873.70	600.00	14
50	637.88	2137.88	600.00	6
52	796.94	796.94	600.00	5
51	1610.78	1610.78	600.00	4
53	3436.63	13746.53	600.00	7
56	706.45	2825.82	1513.94	10
54	1470.12	5880.50	600.00	9
55	605.29	2421.15	600.00	11
58	246.40	1746.40	600.00	16
57	2648.14	10592.56	600.00	3
