69
idx	RT	PRT	ST	amb_id
65	1105.52	1105.52	600.00	11
66	2191.05	8764.22	600.00	1
68	1386.04	5544.17	600.00	13
67	1139.47	2639.47	600.00	12
50	2707.85	2707.85	600.00	3
62	305.79	1223.16	1295.39	6
63	486.03	1986.03	600.00	0
54	1389.77	5559.08	600.00	5
64	328.02	6328.02	600.00	9
61	574.18	3796.71	600.00	2
26	1273.32	2773.32	600.00	4
28	845.02	9380.08	1577.04	15
25	899.53	2399.53	600.00	12
23	1169.65	6178.61	600.00	0
27	942.22	942.22	600.00	7
22	1703.48	8313.92	600.00	2
21	635.64	8542.57	1591.84	9
20	3999.07	3999.07	2449.96	14
19	3968.78	15875.13	600.00	3
18	596.48	3885.94	600.00	0
17	1355.36	11421.43	1614.47	11
16	2626.72	2626.72	600.00	17
15	868.83	4975.33	600.00	12
14	3394.82	13579.28	1206.81	8
13	1245.39	1245.39	600.00	15
0	1511.20	3011.20	600.00	0
59	768.01	4572.03	600.00	16
30	860.79	4943.16	600.00	10
1	4276.71	4276.71	600.00	1
60	783.03	4632.11	600.00	8
2	1697.32	3197.32	600.00	2
3	992.05	3968.20	600.00	3
4	1525.61	1525.61	1540.69	4
5	4564.27	4564.27	600.00	5
6	3915.75	5415.75	600.00	6
7	1896.79	7587.15	600.00	7
8	897.18	897.18	600.00	9
9	2313.29	9253.15	600.00	13
10	608.63	2108.63	600.00	14
11	1634.52	1634.52	600.00	10
12	965.57	3862.30	2819.93	16
32	964.83	964.83	600.00	13
31	1588.46	7853.86	600.00	12
35	734.05	2234.05	600.00	0
33	1157.58	1157.58	600.00	7
24	1809.40	1809.40	600.00	9
34	1059.38	5737.52	600.00	10
41	824.39	2324.39	600.00	4
39	745.77	745.77	1387.33	2
42	508.08	508.08	600.00	11
43	377.56	1510.23	600.00	13
37	1552.32	6209.27	600.00	1
44	367.43	367.43	600.00	6
40	1318.07	1318.07	600.00	9
46	452.40	6452.40	600.00	17
47	919.97	2419.97	600.00	0
45	770.60	4582.39	600.00	16
49	292.69	292.69	600.00	7
48	1899.86	7599.43	600.00	15
36	2783.31	12633.23	600.00	10
29	3085.58	4585.58	600.00	12
53	285.93	1143.71	600.00	5
52	688.97	688.97	600.00	13
57	906.63	3626.51	600.00	11
55	414.78	3159.12	600.00	6
56	1056.01	4224.03	1513.94	4
38	4678.25	4678.25	600.00	17
51	1783.68	7783.68	600.00	7
58	726.74	726.74	600.00	1
