69
idx	RT	PRT	ST	amb_id
68	74.89	1799.56	600.00	12
67	340.80	340.80	600.00	5
66	1649.58	8098.30	600.00	18
65	267.10	267.10	600.00	17
64	354.53	354.53	600.00	0
63	57.67	1557.67	600.00	10
62	392.95	1571.79	1295.39	4
61	459.86	1839.44	600.00	19
60	176.72	706.89	600.00	7
59	240.57	2462.30	600.00	8
28	325.68	1302.71	1577.04	12
27	1870.97	1870.97	600.00	9
26	1254.48	1254.48	600.00	15
25	1021.24	1021.24	600.00	5
24	508.43	2008.43	600.00	14
23	139.75	559.00	600.00	21
22	241.21	964.84	600.00	13
21	265.55	7062.21	1591.84	3
20	300.42	300.42	2449.96	6
19	464.39	3357.55	600.00	18
18	457.69	1830.77	600.00	11
17	130.40	6521.59	1614.47	1
16	618.46	2118.46	600.00	2
15	456.60	3326.38	600.00	12
14	1142.64	4570.56	1206.81	20
13	233.53	233.53	600.00	21
0	1347.92	1347.92	600.00	1
1	727.05	2227.05	600.00	8
2	1199.50	1199.50	600.00	11
3	367.17	1468.68	600.00	21
4	1525.61	1525.61	1540.69	4
5	519.14	2019.14	600.00	18
6	91.72	1591.72	600.00	12
7	1611.97	7947.89	600.00	0
8	179.33	1679.33	600.00	2
9	1513.29	6053.17	600.00	7
10	313.58	313.58	600.00	3
11	1634.52	1634.52	600.00	10
12	349.23	1396.93	2819.93	8
29	29.31	29.31	600.00	19
30	589.81	2359.22	600.00	11
31	718.99	4375.97	600.00	2
32	170.96	1670.96	600.00	0
33	47.73	47.73	600.00	7
34	490.55	3462.21	600.00	10
35	198.99	198.99	600.00	1
36	593.52	2374.07	600.00	17
37	872.91	4991.63	600.00	18
38	825.43	2325.43	600.00	16
39	52.50	6052.50	1387.33	21
40	102.35	102.35	600.00	3
41	307.61	1807.61	600.00	4
42	574.71	2074.71	600.00	0
43	461.99	1847.98	600.00	7
44	220.93	6220.93	600.00	13
45	230.47	2421.89	600.00	8
46	34.65	6034.65	600.00	1
47	627.42	2127.42	600.00	12
48	47.71	190.83	600.00	19
49	467.18	1967.18	600.00	10
50	895.94	2395.94	600.00	6
51	230.43	6230.43	600.00	17
52	193.39	193.39	600.00	9
53	3976.54	15906.14	600.00	15
54	185.81	2243.25	600.00	18
55	392.95	3071.79	600.00	2
56	226.35	6905.39	1513.94	3
57	1273.77	6595.07	600.00	16
58	3868.83	3868.83	600.00	1
