69
idx	RT	PRT	ST	amb_id
68	737.54	2950.15	600.00	23
67	2812.84	4312.84	600.00	10
66	968.72	5374.87	600.00	26
65	1972.14	1972.14	600.00	13
64	426.76	6426.76	600.00	1
63	508.20	2008.20	600.00	16
62	334.78	7339.13	1295.39	3
61	132.15	2028.61	600.00	22
60	206.29	825.17	600.00	25
59	598.27	3893.09	600.00	6
28	299.66	1198.64	1577.04	0
27	1546.50	1546.50	600.00	23
26	1388.17	1388.17	600.00	21
25	1021.24	1021.24	600.00	5
24	2235.63	2235.63	600.00	27
23	1059.94	5739.78	600.00	24
22	41.58	1666.32	600.00	22
21	416.85	1667.41	1591.84	12
20	3911.05	3911.05	2449.96	4
19	642.62	4070.50	600.00	18
18	457.69	1830.77	600.00	1
17	1520.10	6080.41	1614.47	20
16	3673.04	5173.04	600.00	16
15	484.67	3438.68	600.00	0
14	963.30	9853.19	1206.81	11
13	836.26	2336.26	600.00	2
0	1910.47	1910.47	600.00	27
1	930.55	2430.55	600.00	16
2	1199.50	1199.50	600.00	1
3	367.17	1468.68	600.00	11
4	1726.12	7726.12	1540.69	13
5	4445.13	5945.13	600.00	10
6	3551.93	3551.93	600.00	7
7	1459.43	5837.72	600.00	21
8	648.83	2148.83	600.00	4
9	1513.29	6053.17	600.00	17
10	608.63	2108.63	600.00	24
11	2323.32	2323.32	600.00	26
12	373.63	1494.52	2819.93	8
29	1300.39	2800.39	600.00	2
30	604.54	2418.16	600.00	1
31	51.82	1707.30	600.00	22
32	3432.27	4932.27	600.00	18
33	1761.65	1761.65	600.00	25
34	1218.11	4872.45	600.00	17
35	1648.65	1648.65	600.00	13
36	1108.46	5933.83	600.00	26
37	1071.98	5787.92	600.00	6
38	2696.98	4196.98	600.00	24
39	275.45	275.45	1387.33	22
40	879.75	879.75	600.00	1
41	393.81	393.81	600.00	5
42	3137.17	4637.17	600.00	8
43	785.64	3142.55	600.00	11
44	102.56	6102.56	600.00	7
45	2934.70	11738.81	600.00	21
46	1281.00	1281.00	600.00	2
47	678.67	678.67	600.00	23
48	47.71	190.83	600.00	3
49	522.44	2022.44	600.00	20
50	3163.42	3163.42	600.00	15
51	2889.17	8889.17	600.00	19
52	1493.47	2993.47	600.00	14
53	2859.78	11439.11	600.00	17
54	3796.86	16687.45	600.00	0
55	122.36	1989.43	600.00	12
56	683.21	8732.84	1513.94	5
57	2216.27	8865.08	600.00	7
58	4459.24	4459.24	600.00	27
