69
idx	RT	PRT	ST	amb_id
68	594.04	2376.18	600.00	9
67	389.76	389.76	600.00	19
66	636.01	4044.05	600.00	0
65	440.95	440.95	600.00	1
64	485.07	485.07	600.00	20
63	47.80	47.80	600.00	15
62	122.36	489.43	1295.39	2
61	155.50	621.98	600.00	23
60	588.44	2353.76	600.00	25
59	489.01	1956.05	600.00	17
25	602.23	602.23	600.00	23
28	1147.48	4589.92	1577.04	22
27	713.25	713.25	600.00	5
24	750.97	750.97	600.00	19
23	644.48	2577.92	600.00	15
22	241.21	964.84	600.00	3
21	124.67	498.70	1591.84	20
20	300.42	300.42	2449.96	16
19	516.07	3564.28	600.00	18
18	514.49	2057.96	600.00	11
17	1867.06	7468.22	1614.47	12
16	964.52	964.52	600.00	13
15	571.54	2286.15	600.00	23
14	1142.64	4570.56	1206.81	0
13	1357.16	1357.16	600.00	9
29	289.73	1789.73	600.00	24
0	2176.25	2176.25	600.00	5
1	930.55	2430.55	600.00	6
2	1199.50	1199.50	600.00	21
3	367.17	1468.68	600.00	11
4	1525.61	1525.61	1540.69	4
5	519.14	2019.14	600.00	18
6	241.74	241.74	600.00	23
7	1459.43	5837.72	600.00	1
8	808.49	808.49	600.00	15
9	1843.39	8873.55	600.00	10
10	752.92	752.92	600.00	25
11	1952.45	1952.45	600.00	2
12	373.63	1494.52	2819.93	8
26	1224.91	1224.91	600.00	11
30	794.64	3178.57	600.00	25
31	449.05	3296.21	600.00	14
32	1000.86	1000.86	600.00	1
33	619.56	619.56	600.00	13
34	1219.80	4879.20	600.00	3
35	291.25	291.25	600.00	15
36	593.52	2374.07	600.00	7
37	1041.52	4166.08	600.00	17
38	117.15	117.15	600.00	21
39	56.85	56.85	1387.33	20
40	423.93	423.93	600.00	5
41	343.81	343.81	600.00	23
42	720.96	720.96	600.00	25
43	111.59	446.36	600.00	13
44	601.62	601.62	600.00	2
45	629.55	2518.18	600.00	21
46	345.34	345.34	600.00	4
47	477.25	477.25	600.00	15
48	259.61	1038.44	600.00	19
49	884.34	884.34	600.00	9
50	1160.55	1160.55	600.00	11
51	175.90	175.90	600.00	16
52	458.74	458.74	600.00	13
53	430.65	3222.59	600.00	8
54	1066.61	5766.43	600.00	10
55	397.68	1590.74	600.00	5
56	834.96	3339.85	1513.94	14
57	178.35	713.38	600.00	1
58	2682.15	2682.15	600.00	3
