69
idx	RT	PRT	ST	amb_id
68	225.41	901.65	600.00	17
67	616.18	616.18	600.00	1
66	1730.67	8422.67	600.00	8
65	1282.43	1282.43	600.00	7
64	631.93	631.93	600.00	12
63	56.63	56.63	600.00	5
62	51.94	207.75	1295.39	20
61	526.47	2105.87	600.00	9
60	649.90	2599.59	600.00	15
59	997.47	3989.90	600.00	23
28	751.02	3004.09	1577.04	10
27	2423.04	2423.04	600.00	17
26	1072.94	1072.94	600.00	21
25	750.17	750.17	600.00	3
24	125.44	1625.44	600.00	22
23	1300.36	5201.43	600.00	5
22	214.06	856.23	600.00	19
21	743.59	2974.37	1591.84	14
20	939.26	939.26	2449.96	18
19	148.36	2093.45	600.00	6
18	1003.94	4015.76	600.00	1
17	130.40	6521.59	1614.47	11
16	1195.32	1195.32	600.00	9
15	963.99	3855.94	600.00	13
14	1142.64	4570.56	1206.81	20
13	1245.39	1245.39	600.00	15
0	1347.92	1347.92	600.00	11
1	727.05	2227.05	600.00	18
2	2298.19	3798.19	600.00	16
3	367.17	1468.68	600.00	21
4	1596.29	1596.29	1540.69	0
5	933.67	2433.67	600.00	6
6	604.31	604.31	600.00	1
7	1611.97	7947.89	600.00	10
8	367.27	367.27	600.00	13
9	2313.29	9253.15	600.00	23
10	834.21	834.21	600.00	19
11	1952.45	1952.45	600.00	12
12	373.63	1494.52	2819.93	8
29	768.50	2268.50	600.00	2
30	359.89	2939.57	600.00	16
31	69.97	279.90	600.00	19
32	793.28	793.28	600.00	13
33	770.54	770.54	600.00	15
34	643.68	4074.71	600.00	12
35	199.55	199.55	600.00	11
36	1216.35	4865.40	600.00	23
37	1071.98	5787.92	600.00	6
38	117.15	117.15	600.00	7
39	275.45	275.45	1387.33	22
40	727.21	727.21	600.00	9
41	704.49	704.49	600.00	19
42	969.06	969.06	600.00	5
43	206.01	824.03	600.00	13
44	625.76	625.76	600.00	20
45	629.55	2518.18	600.00	7
46	885.88	885.88	600.00	2
47	426.17	426.17	600.00	15
48	47.71	190.83	600.00	3
49	912.64	912.64	600.00	21
50	602.03	2102.03	600.00	16
51	753.54	753.54	600.00	18
52	517.42	517.42	600.00	13
54	249.03	2496.11	600.00	8
55	392.95	1571.79	600.00	1
56	382.02	1528.06	1513.94	0
57	1791.50	7166.02	600.00	11
53	599.44	3897.78	600.00	6
58	4745.91	4745.91	600.00	3
