69
idx	RT	PRT	ST	amb_id
68	101.14	1904.57	600.00	12
67	612.87	612.87	600.00	1
66	1680.26	6721.03	600.00	17
65	514.51	2014.51	600.00	10
64	538.05	538.05	600.00	6
63	662.73	662.73	600.00	15
62	180.61	722.43	1295.39	14
61	441.02	1764.07	600.00	3
60	447.43	1789.72	600.00	9
59	270.76	2583.05	600.00	8
27	659.52	659.52	600.00	13
28	299.50	1197.99	1577.04	0
26	887.12	887.12	600.00	5
25	1481.15	1481.15	600.00	1
24	750.97	750.97	600.00	19
23	893.86	3575.46	600.00	9
22	41.58	166.32	600.00	3
21	416.85	1667.41	1591.84	2
20	961.07	961.07	2449.96	18
19	434.23	3236.92	600.00	6
18	419.75	1679.01	600.00	11
17	109.81	6439.25	1614.47	21
16	1088.36	1088.36	600.00	15
15	484.67	3438.68	600.00	0
12	387.70	1550.82	2819.93	8
14	1510.66	6042.62	1206.81	12
0	1347.92	1347.92	600.00	21
13	772.74	772.74	600.00	13
1	930.55	2430.55	600.00	6
2	1844.25	1844.25	600.00	5
3	367.17	1468.68	600.00	11
4	1525.61	1525.61	1540.69	4
5	519.14	2019.14	600.00	8
6	241.74	241.74	600.00	13
7	1459.43	5837.72	600.00	1
8	367.27	367.27	600.00	3
9	1843.39	8873.55	600.00	20
10	834.21	834.21	600.00	9
11	2323.32	2323.32	600.00	16
29	289.73	1789.73	600.00	14
30	460.64	1842.57	600.00	11
31	140.38	561.52	600.00	3
33	372.67	1872.67	600.00	20
32	991.40	991.40	600.00	15
34	652.61	4110.45	600.00	4
35	787.68	2287.68	600.00	10
36	593.52	2374.07	600.00	7
37	1041.52	4166.08	600.00	17
39	248.94	248.94	1387.33	14
38	2242.52	2242.52	600.00	5
40	764.03	764.03	600.00	3
41	238.22	238.22	600.00	9
42	226.65	226.65	600.00	13
43	158.21	2132.86	600.00	20
44	149.03	149.03	600.00	2
45	238.66	2454.62	600.00	8
46	843.77	843.77	600.00	0
47	364.61	364.61	600.00	15
48	757.72	3030.87	600.00	11
49	848.10	848.10	600.00	19
50	798.15	798.15	600.00	21
51	616.81	616.81	600.00	16
52	573.97	573.97	600.00	13
53	1234.74	6438.98	600.00	18
54	1752.71	7010.85	600.00	7
55	392.95	1571.79	600.00	1
56	579.06	2316.22	1513.94	4
57	363.00	2952.01	600.00	12
58	215.94	215.94	600.00	17
