69
idx	RT	PRT	ST	amb_id
53	5667.83	24171.30	600.00	2
58	4083.47	4083.47	600.00	3
66	3314.95	13259.80	600.00	11
65	3819.26	3819.26	600.00	1
54	2202.63	10310.51	600.00	8
64	1125.45	1125.45	600.00	0
29	4892.23	4892.23	600.00	5
68	698.24	2792.97	600.00	11
48	2213.18	8852.72	600.00	7
67	894.58	2394.58	600.00	10
26	1273.32	2773.32	600.00	4
25	1110.38	1110.38	600.00	1
28	692.51	8770.04	1577.04	3
23	570.12	3780.49	600.00	2
18	1817.85	7271.42	600.00	7
20	1626.22	1626.22	2449.96	6
27	657.40	2157.40	600.00	10
21	699.17	8796.67	1591.84	5
19	148.36	2093.45	600.00	6
17	639.16	8556.65	1614.47	11
16	988.39	988.39	600.00	1
15	886.07	3544.26	600.00	3
14	815.52	3262.10	1206.81	0
13	836.26	2336.26	600.00	2
0	1347.92	1347.92	600.00	1
59	744.17	4476.68	600.00	8
1	727.05	2227.05	600.00	8
60	543.08	3672.32	600.00	0
2	1199.50	1199.50	600.00	11
61	463.12	1852.48	600.00	5
32	555.40	2055.40	600.00	0
3	615.64	3962.56	600.00	0
62	21.85	6087.38	1295.39	1
33	723.60	2223.60	600.00	2
4	1525.61	1525.61	1540.69	4
63	965.87	2465.87	600.00	2
5	933.67	2433.67	600.00	6
6	91.72	1591.72	600.00	2
7	1611.97	7947.89	600.00	10
8	367.27	367.27	600.00	3
9	1513.29	6053.17	600.00	7
10	752.92	752.92	600.00	5
11	2285.16	8285.16	600.00	9
12	338.81	1355.25	2819.93	8
34	913.52	3654.10	600.00	9
35	416.53	1916.53	600.00	10
30	1911.13	7644.51	600.00	11
22	1991.09	7964.35	600.00	5
31	1799.32	7197.27	600.00	1
39	1529.58	7529.58	1387.33	7
40	991.37	2491.37	600.00	0
37	588.19	3852.76	600.00	8
41	824.39	2324.39	600.00	4
43	543.69	3674.74	600.00	10
42	344.80	1844.80	600.00	2
44	223.39	6223.39	600.00	5
47	643.44	643.44	600.00	3
49	586.02	586.02	600.00	9
45	746.76	4487.05	600.00	8
55	130.84	523.34	600.00	1
52	688.04	2188.04	600.00	2
57	974.39	3897.54	600.00	11
24	3296.06	3296.06	600.00	5
46	1510.04	1510.04	600.00	10
56	1056.01	4224.03	1513.94	4
38	2107.05	3607.05	600.00	6
51	1863.26	7863.26	600.00	3
36	3799.07	15196.28	600.00	9
50	2285.49	3785.49	600.00	6
