69
idx	RT	PRT	ST	amb_id
54	6797.10	27188.40	600.00	9
66	4652.35	20109.40	600.00	0
20	10291.32	16291.32	2449.96	3
50	5380.27	5380.27	600.00	7
45	3735.29	16441.14	600.00	6
29	5491.61	5491.61	600.00	5
59	3216.00	12864.00	600.00	1
36	4603.16	19912.62	600.00	8
38	5844.01	7344.01	600.00	4
61	1701.21	6804.83	600.00	3
25	1777.53	3277.53	600.00	2
22	2093.75	8374.99	600.00	5
26	1273.32	2773.32	600.00	4
27	765.55	765.55	600.00	1
15	1746.84	8487.35	600.00	2
28	852.02	3408.07	1577.04	0
17	1327.28	11309.12	1614.47	7
12	1654.10	6616.41	2819.93	6
23	289.89	2659.57	600.00	2
18	685.81	4243.24	600.00	0
16	1244.15	1244.15	600.00	5
21	602.96	8411.84	1591.84	3
19	148.36	2093.45	600.00	6
13	556.03	2056.03	600.00	2
0	1347.92	1347.92	600.00	1
1	727.05	2227.05	600.00	8
60	1019.84	5579.35	600.00	4
14	521.79	8087.14	1206.81	1
2	1429.51	2929.51	600.00	0
32	1145.69	1145.69	600.00	9
3	860.27	4941.07	600.00	2
62	83.12	6332.49	1295.39	3
4	1525.61	1525.61	1540.69	4
63	153.64	1653.64	600.00	0
5	933.67	2433.67	600.00	6
64	1255.57	7255.57	600.00	7
35	524.68	524.68	600.00	1
6	241.74	241.74	600.00	3
65	2947.05	4447.05	600.00	2
7	1896.79	7587.15	600.00	7
8	808.49	808.49	600.00	5
67	1231.63	2731.63	600.00	0
9	2494.14	9976.57	600.00	9
68	479.65	3418.59	600.00	8
10	656.72	656.72	600.00	3
11	3431.10	3431.10	600.00	8
31	1147.81	4591.23	600.00	3
30	1932.60	9230.41	600.00	4
33	1634.83	1634.83	600.00	7
43	651.84	2607.35	600.00	1
44	144.76	6144.76	600.00	3
47	208.13	1708.13	600.00	8
42	516.54	516.54	600.00	9
40	763.43	2263.43	600.00	2
24	2606.91	2606.91	600.00	5
49	638.06	2138.06	600.00	0
55	192.11	768.45	600.00	3
34	2131.19	10024.77	600.00	4
46	1599.81	7599.81	600.00	9
52	815.46	815.46	600.00	7
57	755.79	4523.16	600.00	8
56	432.50	1730.01	1513.94	2
48	918.12	3672.49	600.00	5
37	1903.48	9113.92	600.00	6
51	1945.94	7945.94	600.00	1
58	1077.90	2577.90	600.00	6
39	2538.78	8538.78	1387.33	5
41	3374.69	3374.69	600.00	9
53	2033.66	9634.64	600.00	6
