69
idx	RT	PRT	ST	amb_id
65	2221.70	3721.70	600.00	12
66	2595.31	11881.26	600.00	8
50	5420.43	5420.43	600.00	9
68	2968.91	11875.62	600.00	3
53	1953.73	7814.94	600.00	5
67	974.41	2474.41	600.00	0
54	2068.96	9775.84	600.00	6
64	1253.46	7253.46	600.00	1
63	417.57	1917.57	600.00	12
62	405.32	1621.29	1295.39	2
26	1273.32	2773.32	600.00	4
22	1707.52	8330.07	600.00	12
28	623.90	8495.60	1577.04	11
25	539.55	2039.55	600.00	2
23	1734.47	6937.87	600.00	7
27	657.40	2157.40	600.00	10
21	1049.45	10197.79	1591.84	9
20	854.10	854.10	2449.96	6
19	4600.87	18403.48	600.00	5
18	457.69	1830.77	600.00	11
17	130.40	6521.59	1614.47	1
16	942.51	942.51	600.00	3
15	868.83	4975.33	600.00	12
14	815.52	3262.10	1206.81	0
13	836.26	2336.26	600.00	2
0	1347.92	1347.92	600.00	1
59	610.50	3942.01	600.00	6
1	727.05	2227.05	600.00	8
60	559.64	3738.57	600.00	0
31	1040.59	4162.38	600.00	3
2	1199.50	1199.50	600.00	11
61	611.16	2444.64	600.00	9
3	615.64	3962.56	600.00	0
4	1525.61	1525.61	1540.69	4
5	933.67	2433.67	600.00	6
6	91.72	1591.72	600.00	2
7	1611.97	7947.89	600.00	10
8	179.33	1679.33	600.00	12
9	1513.29	6053.17	600.00	7
10	313.58	313.58	600.00	3
11	2099.27	8099.27	600.00	13
12	338.81	1355.25	2819.93	8
32	516.14	516.14	600.00	1
33	477.21	1977.21	600.00	0
34	727.63	2910.50	600.00	13
24	1872.70	3372.70	600.00	2
35	416.53	1916.53	600.00	10
30	2026.44	8105.76	600.00	1
37	588.19	3852.76	600.00	8
40	1007.94	2507.94	600.00	0
41	824.39	2324.39	600.00	4
39	782.76	6782.76	1387.33	9
43	1385.22	7040.87	600.00	12
42	880.82	880.82	600.00	7
36	2904.37	13117.48	600.00	10
29	2537.71	2537.71	600.00	3
47	656.74	656.74	600.00	13
46	799.49	6799.49	600.00	11
44	466.96	466.96	600.00	2
45	746.76	4487.05	600.00	8
38	1334.92	2834.92	600.00	6
49	1128.47	1128.47	600.00	1
55	514.31	3557.25	600.00	2
56	1056.01	4224.03	1513.94	4
57	1279.37	5117.47	600.00	7
48	1557.91	6231.64	600.00	3
51	1876.57	7876.57	600.00	13
58	1131.00	2631.00	600.00	8
52	1327.62	1327.62	600.00	11
