69
idx	RT	PRT	ST	amb_id
65	5098.41	5098.41	600.00	1
67	3856.04	3856.04	600.00	5
64	4881.17	4881.17	600.00	0
63	3491.59	4991.59	600.00	10
66	3907.53	17130.13	600.00	6
68	2817.40	12769.61	600.00	8
61	2837.87	11351.50	600.00	5
60	3335.20	13340.79	600.00	1
62	2837.89	11351.56	1295.39	2
59	2441.45	11265.81	600.00	6
25	2025.05	2025.05	600.00	11
26	4641.54	4641.54	600.00	7
27	1692.60	1692.60	600.00	5
28	1479.39	5917.56	1577.04	10
23	936.98	3747.92	600.00	5
22	1707.52	8330.07	600.00	2
21	1608.16	6432.63	1591.84	0
17	1260.45	11041.78	1614.47	1
16	1693.47	1693.47	600.00	9
18	1434.97	5739.88	600.00	11
20	988.93	988.93	2449.96	8
19	1391.14	5564.56	600.00	7
13	1203.12	1203.12	600.00	5
15	868.83	4975.33	600.00	2
11	2857.43	8857.43	600.00	3
29	2148.05	3648.05	600.00	4
0	1347.92	1347.92	600.00	1
1	727.05	2227.05	600.00	8
14	1142.64	4570.56	1206.81	10
2	1936.79	1936.79	600.00	9
3	615.64	3962.56	600.00	0
4	1525.61	1525.61	1540.69	4
6	680.74	680.74	600.00	5
7	1459.43	5837.72	600.00	11
10	313.58	313.58	600.00	3
5	1070.21	2570.21	600.00	8
12	965.57	3862.30	2819.93	6
8	1869.70	3369.70	600.00	0
9	1381.61	5526.46	600.00	1
31	1791.56	7166.23	600.00	9
34	1485.79	5943.17	600.00	3
24	2220.68	3720.68	600.00	2
30	2532.41	10129.64	600.00	1
46	608.41	6608.41	600.00	5
37	1214.95	6359.81	600.00	6
32	3477.56	4977.56	600.00	0
33	2756.47	2756.47	600.00	11
35	2954.05	4454.05	600.00	2
36	2108.07	9932.29	600.00	8
48	660.80	2643.20	600.00	9
39	2025.72	2025.72	1387.33	4
40	2452.26	2452.26	600.00	3
53	742.42	4469.67	600.00	6
43	1556.77	7727.06	600.00	10
41	2383.30	2383.30	600.00	5
44	2837.87	8837.87	600.00	1
38	5785.28	5785.28	600.00	9
42	3551.96	5051.96	600.00	8
45	2444.04	11276.18	600.00	6
49	1961.16	3461.16	600.00	10
47	2186.53	2186.53	600.00	11
52	1941.17	3441.17	600.00	2
51	3316.41	3316.41	600.00	0
54	5729.12	22916.47	600.00	3
55	2532.43	10129.74	600.00	5
56	3104.83	12419.30	1513.94	4
57	2820.45	12781.80	600.00	10
58	5020.60	5020.60	600.00	11
50	4576.57	4576.57	600.00	7
