69
idx	RT	PRT	ST	amb_id
67	1611.03	1611.03	600.00	11
65	1522.34	3022.34	600.00	2
58	2120.56	3620.56	600.00	8
50	3190.48	3190.48	600.00	7
47	2610.18	2610.18	600.00	3
68	1384.69	5538.77	600.00	1
54	2658.08	10632.32	600.00	5
64	1142.78	1142.78	600.00	10
52	3047.78	3047.78	600.00	13
66	2286.30	9145.18	600.00	9
10	3306.58	3306.58	600.00	11
28	675.28	2701.11	1577.04	2
20	1992.73	7992.73	2449.96	7
23	978.36	3913.44	600.00	13
13	2173.69	2173.69	600.00	9
17	889.92	9559.69	1614.47	1
4	2773.97	8773.97	1540.69	3
63	315.80	315.80	600.00	1
22	264.81	1059.23	600.00	11
19	514.87	2059.49	600.00	7
21	743.59	2974.37	1591.84	4
18	405.19	1620.77	600.00	13
16	609.62	2109.62	600.00	10
0	2280.63	2280.63	600.00	9
59	973.62	3894.48	600.00	7
30	816.85	4767.40	600.00	10
1	4602.33	4602.33	600.00	5
60	560.40	3741.62	600.00	10
14	1142.64	4570.56	1206.81	0
31	120.72	482.89	600.00	11
2	1809.51	1809.51	600.00	3
61	436.94	1747.75	600.00	13
15	868.83	4975.33	600.00	2
32	681.40	2181.40	600.00	12
3	992.05	3968.20	600.00	13
62	1207.55	4830.21	1295.39	6
34	757.44	4529.75	600.00	6
5	1300.18	1300.18	600.00	7
6	604.31	604.31	600.00	11
7	1459.43	5837.72	600.00	1
9	2221.11	10384.45	600.00	6
11	1952.45	1952.45	600.00	12
12	373.63	1494.52	2819.93	8
8	1151.57	1151.57	600.00	11
25	2236.48	3736.48	600.00	0
24	2380.79	2380.79	600.00	13
36	2557.26	10229.06	600.00	9
35	936.03	936.03	600.00	1
39	476.90	476.90	1387.33	4
27	2738.61	4238.61	600.00	10
37	623.01	3992.03	600.00	8
43	251.10	2504.38	600.00	12
29	2569.94	2569.94	600.00	11
26	2521.67	2521.67	600.00	3
46	1216.52	1216.52	600.00	6
33	1954.29	3454.29	600.00	2
38	2532.36	2532.36	600.00	5
45	781.58	4626.31	600.00	8
42	1270.49	1270.49	600.00	1
40	1222.37	2722.37	600.00	0
51	1545.20	1545.20	600.00	12
48	692.00	2768.01	600.00	13
49	1650.87	1650.87	600.00	3
57	1323.45	6793.79	600.00	2
44	1584.86	1584.86	600.00	4
55	1392.59	5570.38	600.00	11
56	891.45	3565.80	1513.94	0
53	1391.29	7065.14	600.00	8
41	3004.40	4504.40	600.00	4
