69
idx	RT	PRT	ST	amb_id
65	5219.91	5219.91	600.00	11
67	3776.40	3776.40	600.00	9
64	5897.99	5897.99	600.00	8
63	3285.90	3285.90	600.00	1
68	4590.18	19860.74	600.00	2
66	4201.31	18305.23	600.00	6
61	2758.24	11032.96	600.00	9
59	2834.39	12837.55	600.00	8
58	6102.98	6102.98	600.00	5
56	3653.53	14614.10	1513.94	0
27	1779.56	1779.56	600.00	11
25	2236.48	3736.48	600.00	10
24	2399.20	2399.20	600.00	5
23	2698.48	12293.90	600.00	0
22	1829.71	7318.85	600.00	9
21	1822.98	13291.92	1591.84	3
28	655.03	8620.12	1577.04	1
20	1932.21	1932.21	2449.96	6
26	1384.64	2884.64	600.00	2
17	889.92	9559.69	1614.47	11
18	1100.55	4402.22	600.00	5
11	3152.48	3152.48	600.00	4
19	454.35	3317.41	600.00	6
13	1294.21	1294.21	600.00	9
16	960.14	960.14	600.00	3
15	848.59	3394.35	600.00	1
0	1859.25	3359.25	600.00	2
1	930.55	2430.55	600.00	6
60	1691.96	6767.84	600.00	5
14	1142.64	4570.56	1206.81	10
2	1844.25	1844.25	600.00	5
3	367.17	1468.68	600.00	1
62	353.02	7412.08	1295.39	9
4	1596.29	1596.29	1540.69	0
5	519.14	2019.14	600.00	8
6	771.83	771.83	600.00	9
7	1459.43	5837.72	600.00	11
8	367.27	367.27	600.00	3
10	608.63	2108.63	600.00	4
12	1219.04	10876.17	2819.93	7
9	3695.31	16281.23	600.00	8
30	2043.92	9675.68	600.00	2
29	4039.85	5539.85	600.00	4
31	1685.63	6742.52	600.00	9
36	2024.36	9597.42	600.00	8
33	1934.05	1934.05	600.00	1
32	2133.45	2133.45	600.00	11
37	1468.42	5873.69	600.00	7
48	554.87	2219.48	600.00	9
34	3461.89	13847.56	600.00	3
43	1687.26	8249.05	600.00	10
41	1811.86	1811.86	600.00	5
39	2574.42	2574.42	1387.33	0
35	2996.99	4496.99	600.00	2
40	2464.78	2464.78	600.00	1
57	1297.87	5191.48	600.00	11
38	3076.10	3076.10	600.00	7
54	1771.54	8586.16	600.00	6
45	2836.98	12847.91	600.00	8
42	2577.53	4077.53	600.00	10
44	3663.69	3663.69	600.00	2
46	4082.80	10082.80	600.00	11
47	3719.84	3719.84	600.00	1
49	4388.57	5888.57	600.00	4
50	4103.46	4103.46	600.00	3
51	3647.19	3647.19	600.00	10
52	4942.32	4942.32	600.00	7
53	2931.57	13226.26	600.00	6
55	2452.80	9811.20	600.00	9
