69
idx	RT	PRT	ST	amb_id
68	3544.91	14179.66	600.00	13
67	5554.48	5554.48	600.00	17
66	3803.04	16712.16	600.00	2
65	1815.13	3315.13	600.00	0
64	2061.16	2061.16	600.00	6
63	2909.25	4409.25	600.00	10
62	3872.11	21488.46	1295.39	15
61	2425.40	9701.59	600.00	9
60	2389.85	11059.39	600.00	12
59	3792.35	15169.40	600.00	3
28	1499.52	11998.06	1577.04	5
27	723.04	2223.04	600.00	12
26	1516.13	1516.13	600.00	7
25	1484.88	2984.88	600.00	0
24	1728.96	1728.96	600.00	3
23	1086.35	4345.38	600.00	17
22	218.59	874.35	600.00	5
21	1049.45	10197.79	1591.84	9
20	852.49	852.49	2449.96	16
19	941.29	5265.16	600.00	6
18	1311.98	6747.91	600.00	4
17	1993.97	13975.90	1614.47	13
16	893.04	2393.04	600.00	14
15	868.83	4975.33	600.00	2
14	963.30	9853.19	1206.81	11
13	836.26	2336.26	600.00	12
0	1910.47	1910.47	600.00	17
1	4276.71	4276.71	600.00	1
2	1809.51	1809.51	600.00	3
3	367.17	1468.68	600.00	11
4	1587.47	7587.47	1540.69	15
5	933.67	2433.67	600.00	16
6	519.18	2019.18	600.00	14
7	1611.97	7947.89	600.00	0
8	367.27	367.27	600.00	13
9	1513.29	6053.17	600.00	7
10	752.92	752.92	600.00	5
11	1634.52	1634.52	600.00	10
12	373.63	1494.52	2819.93	8
29	1719.79	3219.79	600.00	2
30	860.79	4943.16	600.00	10
31	991.12	5464.49	600.00	14
32	3698.99	5198.99	600.00	6
33	1428.12	1428.12	600.00	15
34	1092.59	4370.37	600.00	11
35	575.74	2075.74	600.00	4
36	1988.67	9454.69	600.00	12
37	3804.81	15219.23	600.00	17
38	1618.08	3118.08	600.00	8
39	1959.52	1959.52	1387.33	10
40	827.36	827.36	600.00	9
41	806.39	2306.39	600.00	14
42	1217.69	2717.69	600.00	0
43	1119.46	4477.84	600.00	7
44	4651.52	10651.52	600.00	1
45	3226.00	14404.00	600.00	4
46	928.05	6928.05	600.00	3
47	2427.79	3927.79	600.00	2
48	3806.36	16725.43	600.00	16
49	765.08	765.08	600.00	11
50	2647.13	2647.13	600.00	13
51	1446.20	7446.20	600.00	15
52	1121.34	1121.34	600.00	9
53	3900.90	15603.61	600.00	5
54	4228.80	18415.20	600.00	14
55	4084.30	17837.22	600.00	8
56	1529.56	12118.25	1513.94	7
57	1616.24	7964.96	600.00	0
58	3876.14	3876.14	600.00	11
