69
idx	RT	PRT	ST	amb_id
68	1332.41	6829.65	600.00	16
67	993.04	2493.04	600.00	10
66	1781.83	7127.32	600.00	3
65	2713.21	4213.21	600.00	6
64	601.87	601.87	600.00	0
63	197.21	1697.21	600.00	12
59	1372.72	5490.87	600.00	5
61	588.54	2354.16	600.00	19
62	2964.92	17859.70	1295.39	17
58	726.74	726.74	600.00	1
26	1273.32	2773.32	600.00	4
28	762.69	3050.77	1577.04	0
25	941.50	941.50	600.00	19
27	942.22	942.22	600.00	7
24	936.51	2436.51	600.00	10
23	925.79	5203.16	600.00	2
22	97.58	390.33	600.00	19
21	138.59	6554.35	1591.84	11
20	649.96	6649.96	2449.96	17
19	3968.78	15875.13	600.00	3
18	596.48	3885.94	600.00	0
17	1867.06	7468.22	1614.47	12
16	3752.50	5252.50	600.00	18
15	1375.07	5500.28	600.00	15
14	2936.42	11745.66	1206.81	16
13	500.00	2000.00	600.00	10
0	1511.20	3011.20	600.00	0
1	4276.71	4276.71	600.00	1
60	450.76	3303.02	600.00	18
2	1697.32	3197.32	600.00	2
3	992.05	3968.20	600.00	3
4	1525.61	1525.61	1540.69	4
5	4564.27	4564.27	600.00	5
6	3915.75	5415.75	600.00	6
7	1896.79	7587.15	600.00	7
8	4730.17	6230.17	600.00	8
9	2494.14	9976.57	600.00	9
10	834.21	834.21	600.00	19
11	2099.27	8099.27	600.00	13
12	4485.05	17940.19	2819.93	14
32	828.22	828.22	600.00	13
30	1722.55	6890.20	600.00	15
31	683.44	2733.74	600.00	11
33	1017.53	1017.53	600.00	9
35	490.19	1990.19	600.00	2
29	1931.99	3431.99	600.00	10
39	760.14	6760.14	1387.33	19
34	1611.54	6446.17	600.00	7
38	3721.63	3721.63	600.00	11
41	824.39	2324.39	600.00	4
42	199.07	199.07	600.00	13
43	617.35	3969.39	600.00	2
37	1552.32	6209.27	600.00	1
44	367.43	367.43	600.00	6
47	447.60	447.60	600.00	9
36	1769.11	7076.43	600.00	17
46	938.28	938.28	600.00	0
49	681.63	2181.63	600.00	12
40	1975.69	1975.69	600.00	13
50	1951.21	1951.21	600.00	15
48	952.19	5308.78	600.00	10
53	285.93	1143.71	600.00	5
52	635.34	2135.34	600.00	16
55	414.78	3159.12	600.00	6
57	1115.50	4461.99	600.00	7
45	3753.85	16515.38	600.00	2
56	1056.01	4224.03	1513.94	4
54	4971.71	21386.86	600.00	8
51	1667.43	7667.43	600.00	9
