69
idx	RT	PRT	ST	amb_id
68	1126.05	6004.21	600.00	12
67	1124.61	1124.61	600.00	13
66	2402.87	11111.48	600.00	4
65	3196.08	3196.08	600.00	7
62	425.49	1701.95	1295.39	14
64	475.19	475.19	600.00	0
63	57.16	1557.16	600.00	12
61	1985.03	7940.14	600.00	3
59	561.67	3746.69	600.00	8
60	1235.16	4940.63	600.00	1
28	623.86	8495.44	1577.04	3
27	657.40	2157.40	600.00	0
25	1054.29	1054.29	600.00	13
24	3581.29	3581.29	600.00	7
23	1059.94	5739.78	600.00	14
20	1218.90	7218.90	2449.96	17
22	645.09	2580.37	600.00	5
21	416.85	1667.41	1591.84	2
19	461.48	3345.91	600.00	6
18	692.07	2768.28	600.00	1
17	53.93	215.72	1614.47	10
16	978.60	978.60	600.00	9
15	1375.07	5500.28	600.00	15
14	1733.10	6932.38	1206.81	4
13	1024.23	1024.23	600.00	3
0	1511.20	3011.20	600.00	10
30	811.83	3247.32	600.00	11
1	930.55	2430.55	600.00	6
2	1809.51	1809.51	600.00	13
3	367.17	1468.68	600.00	1
4	2122.11	2122.11	1540.69	16
5	1300.18	1300.18	600.00	17
6	771.83	771.83	600.00	9
7	1611.97	7947.89	600.00	0
8	179.33	1679.33	600.00	2
9	1651.43	6605.74	600.00	11
10	608.63	2108.63	600.00	14
11	1952.45	1952.45	600.00	12
12	373.63	1494.52	2819.93	8
31	1331.75	5326.99	600.00	1
29	1594.64	1594.64	600.00	9
32	439.68	1939.68	600.00	10
26	2286.59	2286.59	600.00	5
34	643.68	4074.71	600.00	12
35	337.50	337.50	600.00	15
36	1463.53	7354.12	600.00	6
33	872.76	2372.76	600.00	0
37	3045.64	13682.54	600.00	16
39	275.45	275.45	1387.33	2
40	181.42	181.42	600.00	13
38	2293.98	2293.98	600.00	11
41	360.17	1860.17	600.00	14
42	313.77	1813.77	600.00	4
43	464.66	1858.66	600.00	15
44	1024.63	1024.63	600.00	10
45	564.26	3757.05	600.00	8
46	730.88	730.88	600.00	0
47	574.79	574.79	600.00	3
48	245.35	981.40	600.00	1
49	491.54	1991.54	600.00	12
50	3209.24	3209.24	600.00	9
52	917.15	917.15	600.00	13
55	534.48	3637.91	600.00	14
57	793.99	4675.96	600.00	4
51	1740.65	7740.65	600.00	5
54	1058.23	4232.91	600.00	17
53	3596.06	14384.23	600.00	15
56	1354.55	5418.22	1513.94	2
58	2025.17	3525.17	600.00	6
