69
idx	RT	PRT	ST	amb_id
67	3543.09	5043.09	600.00	0
64	7107.31	7107.31	600.00	4
63	5932.32	5932.32	600.00	11
65	3611.73	3611.73	600.00	3
66	6269.55	25078.18	600.00	1
61	5989.19	23956.78	600.00	9
68	4756.79	20527.18	600.00	10
62	2847.14	11388.57	1295.39	2
60	3815.33	16761.33	600.00	8
58	3641.58	5141.58	600.00	4
24	2328.25	2328.25	600.00	3
28	1145.63	4582.53	1577.04	0
23	1219.25	6377.01	600.00	2
18	1956.00	7823.98	600.00	1
20	3174.27	3174.27	2449.96	10
19	3830.85	15323.38	600.00	5
16	1566.20	1566.20	600.00	3
22	866.11	3464.46	600.00	11
21	780.45	9121.81	1591.84	9
15	1084.77	5839.08	600.00	2
17	1897.38	13589.53	1614.47	7
12	387.70	1550.82	2819.93	8
14	808.88	3235.53	1206.81	0
0	2176.25	2176.25	600.00	5
59	3357.17	13428.69	600.00	11
13	330.61	330.61	600.00	11
1	930.55	2430.55	600.00	6
31	1976.84	9407.38	600.00	2
2	1809.51	1809.51	600.00	3
3	615.64	3962.56	600.00	0
4	1525.61	1525.61	1540.69	4
34	720.80	4383.18	600.00	4
5	519.14	2019.14	600.00	8
35	1239.07	1239.07	600.00	11
6	91.72	1591.72	600.00	2
7	1611.97	7947.89	600.00	10
9	1651.43	6605.74	600.00	1
10	834.21	834.21	600.00	9
8	638.98	2138.98	600.00	2
11	3634.59	3634.59	600.00	6
25	2266.53	2266.53	600.00	9
29	3122.32	3122.32	600.00	1
37	637.08	4048.33	600.00	8
36	2444.72	11278.90	600.00	4
49	482.83	1982.83	600.00	6
26	5788.22	7288.22	600.00	8
27	2787.02	2787.02	600.00	7
30	3543.01	14172.05	600.00	9
32	3927.34	3927.34	600.00	3
33	2424.65	3924.65	600.00	0
38	4081.59	4081.59	600.00	11
39	1765.39	1765.39	1387.33	2
41	2770.94	2770.94	600.00	7
40	2753.97	4253.97	600.00	6
42	5215.85	5215.85	600.00	5
43	1916.68	9166.72	600.00	0
44	2497.69	8497.69	600.00	1
45	3257.35	14529.38	600.00	4
46	2883.03	2883.03	600.00	0
47	2944.92	2944.92	600.00	9
48	2448.99	11295.98	600.00	2
54	3013.60	13554.40	600.00	10
53	6294.98	26679.91	600.00	6
51	3766.19	9766.19	600.00	3
50	5308.61	5308.61	600.00	7
52	3710.60	3710.60	600.00	1
55	2956.13	13324.53	600.00	2
56	2974.74	11898.97	1513.94	0
57	3492.58	13970.33	600.00	9
